Txn_ID,Txn_Date,SKU,Warehouse_ID,Txn_Type,Quantity,Unit_Cost
INV01516,2026-06-02,SKU00094,WH-DEL,Inbound,552,575.1
INV01517,2026-02-23,SKU00099,WH-BLR,Outbound,42,832.36
INV01518,2026-07-23,SKU00353,WH-MUM,Outbound,47,1292.72
INV01519,2026-05-12,SKU00021,WH-BLR,Inbound,213,1201.01
INV01520,2026-03-09,SKU00014,WH-KOL,Outbound,48,8341.7
INV01521,2026-07-27,SKU00216,WH-BLR,Outbound,14,920.15
INV01522,2026-06-20,SKU00162,WH-BLR,Inbound,441,1919.05
INV01523,2026-03-20,SKU00100,WH-BLR,Inbound,129,2174.89
INV01524,2026-04-29,SKU00481,WH-MUM,Inbound,666,1046.17
INV01525,2026-02-21,SKU00310,WH-BLR,Inbound,440,6386.15
INV01526,2026-04-29,SKU00368,WH-BLR,Outbound,49,2353.47
INV01527,2026-03-07,SKU00485,WH-KOL,Inbound,372,3725.58
INV01528,2026-03-08,SKU00350,WH-BLR,Inbound,570,2294.26
INV01529,2026-02-10,SKU00142,WH-MUM,Inbound,546,912.52
INV01530,2026-04-14,SKU00273,WH-MUM,Outbound,41,10833.62
INV01531,2026-03-11,SKU00040,WH-DEL,Outbound,56,4161.45
INV01532,2026-02-15,SKU00357,WH-MUM,Inbound,750,825.85
INV01533,2026-04-17,SKU00301,WH-MUM,Inbound,575,1418.75
INV01534,2026-06-16,SKU00462,WH-BLR,Outbound,40,517.67
INV01535,2026-02-28,SKU00153,WH-BLR,Inbound,745,1195.75
INV01536,2026-02-05,SKU00033,WH-KOL,Inbound,67,1276.72
INV01537,2026-02-02,SKU00176,WH-KOL,Outbound,20,2745.2
INV01538,2026-04-20,SKU00149,WH-BLR,Outbound,3,543.76
INV01539,2026-05-07,SKU00496,WH-KOL,Outbound,9,8730.94
INV01540,2026-02-11,SKU00396,WH-BLR,Outbound,48,5350.41
INV01541,2026-03-25,SKU00176,WH-KOL,Outbound,58,2745.2
INV01542,2026-02-21,SKU00499,WH-BLR,Inbound,652,2025.27
INV01543,2026-06-30,SKU00166,WH-BLR,Inbound,573,792.85
INV01544,2026-06-04,SKU00363,WH-MUM,Outbound,34,5713.08
INV01545,2026-05-05,SKU00103,WH-KOL,Outbound,46,1142.88
INV01546,2026-04-20,SKU00055,WH-MUM,Inbound,668,681.63
INV01547,2026-04-26,SKU00381,WH-MUM,Outbound,44,1089.62
INV01548,2026-07-14,SKU00306,WH-KOL,Outbound,50,4612.41
INV01549,2026-07-09,SKU00299,WH-KOL,Inbound,145,5950.16
INV01550,2026-05-15,SKU00064,WH-KOL,Outbound,11,709.46
INV01551,2026-03-25,SKU00056,WH-MUM,Outbound,23,169.48
INV01552,2026-04-07,SKU00380,WH-BLR,Outbound,3,380.87
INV01553,2026-05-09,SKU00398,WH-DEL,Outbound,18,1619.31
INV01554,2026-06-03,SKU00393,WH-DEL,Outbound,49,9518.82
INV01555,2026-04-29,SKU00422,WH-DEL,Outbound,6,2230.54
INV01556,2026-06-14,SKU00071,WH-BLR,Outbound,45,171.17
INV01557,2026-02-14,SKU00248,WH-KOL,Outbound,50,1229.37
INV01558,2026-04-08,SKU00224,WH-KOL,Inbound,566,6709.79
INV01559,2026-04-04,SKU00074,WH-KOL,Inbound,345,5681.87
INV01560,2026-05-01,SKU00477,WH-MUM,Outbound,35,699.44
INV01561,2026-06-04,SKU00330,WH-BLR,Outbound,41,849.1
INV01562,2026-05-11,SKU00181,WH-MUM,Inbound,235,587.97
INV01563,2026-07-25,SKU00374,WH-KOL,Inbound,517,4925.51
INV01564,2026-04-07,SKU00053,WH-DEL,Inbound,77,868.57
INV01565,2026-05-20,SKU00463,WH-BLR,Outbound,52,3600.3
INV01566,2026-06-02,SKU00297,WH-BLR,Inbound,113,1370.96
INV01567,2026-02-07,SKU00204,WH-KOL,Outbound,44,820.72
INV01568,2026-02-12,SKU00263,WH-KOL,Inbound,97,3584.01
INV01569,2026-04-26,SKU00190,WH-KOL,Inbound,211,1523.36
INV01570,2026-07-03,SKU00214,WH-BLR,Outbound,14,8639.3
INV01571,2026-03-07,SKU00242,WH-MUM,Outbound,41,1895.03
INV01572,2026-05-17,SKU00107,WH-BLR,Outbound,13,5299.07
INV01573,2026-04-19,SKU00305,WH-DEL,Outbound,5,3004.65
INV01574,2026-04-19,SKU00060,WH-KOL,Outbound,29,1649.08
INV01575,2026-07-19,SKU00244,WH-DEL,Outbound,21,629.92
INV01576,2026-06-21,SKU00419,WH-KOL,Outbound,29,440.1
INV01577,2026-07-13,SKU00357,WH-MUM,Outbound,3,825.85
INV01578,2026-03-01,SKU00159,WH-MUM,Inbound,132,1254.94
INV01579,2026-04-05,SKU00291,WH-DEL,Outbound,45,9410.52
INV01580,2026-07-21,SKU00029,WH-MUM,Inbound,144,10530.39
INV01581,2026-07-13,SKU00471,WH-KOL,Outbound,35,2274.94
INV01582,2026-04-12,SKU00117,WH-MUM,Outbound,9,1222.09
INV01583,2026-02-10,SKU00072,WH-MUM,Inbound,765,6769.78
INV01584,2026-02-11,SKU00475,WH-BLR,Outbound,58,6589.98
INV01585,2026-07-11,SKU00199,WH-MUM,Outbound,48,1638.56
INV01586,2026-06-12,SKU00123,WH-DEL,Inbound,678,5972.23
INV01587,2026-06-07,SKU00004,WH-DEL,Outbound,47,557.2
INV01588,2026-07-29,SKU00233,WH-MUM,Outbound,39,219.39
INV01589,2026-07-17,SKU00410,WH-KOL,Outbound,36,1875.94
INV01590,2026-06-14,SKU00072,WH-MUM,Outbound,58,6769.78
INV01591,2026-04-09,SKU00365,WH-BLR,Inbound,81,1218.85
INV01592,2026-06-07,SKU00092,WH-KOL,Outbound,10,3470.01
INV01593,2026-05-15,SKU00446,WH-MUM,Outbound,59,1215.99
INV01594,2026-04-24,SKU00172,WH-MUM,Outbound,29,2264.57
INV01595,2026-07-04,SKU00360,WH-DEL,Inbound,354,7805.28
INV01596,2026-06-02,SKU00274,WH-KOL,Inbound,208,6759.66
INV01597,2026-05-18,SKU00278,WH-MUM,Outbound,29,5478.21
INV01598,2026-02-27,SKU00177,WH-DEL,Outbound,56,2327.45
INV01599,2026-03-14,SKU00378,WH-MUM,Outbound,52,1263.95
INV01600,2026-06-11,SKU00131,WH-BLR,Inbound,671,8985.14
INV01601,2026-06-04,SKU00194,WH-MUM,Inbound,103,1280.91
INV01602,2026-07-25,SKU00272,WH-MUM,Outbound,34,5954.63
INV01603,2026-03-06,SKU00162,WH-BLR,Outbound,12,1919.05
INV01604,2026-02-01,SKU00041,WH-DEL,Outbound,4,1123.07
INV01605,2026-03-11,SKU00473,WH-BLR,Inbound,351,1817.11
INV01606,2026-06-15,SKU00085,WH-DEL,Outbound,44,3148.47
INV01607,2026-02-27,SKU00113,WH-KOL,Outbound,48,1673.2
INV01608,2026-06-13,SKU00342,WH-BLR,Outbound,11,2400.48
INV01609,2026-02-21,SKU00081,WH-MUM,Outbound,3,836.66
INV01610,2026-07-27,SKU00333,WH-BLR,Inbound,523,1607.08
INV01611,2026-04-03,SKU00218,WH-MUM,Outbound,54,1883.86
INV01612,2026-04-29,SKU00356,WH-MUM,Inbound,301,9157.17
INV01613,2026-06-13,SKU00035,WH-BLR,Outbound,53,445.07
INV01614,2026-02-23,SKU00062,WH-BLR,Inbound,333,9998.87
INV01615,2026-06-11,SKU00217,WH-BLR,Outbound,7,214.53
INV01616,2026-05-19,SKU00071,WH-BLR,Outbound,37,171.17
INV01617,2026-05-09,SKU00382,WH-BLR,Outbound,23,2309.85
INV01618,2026-05-15,SKU00168,WH-MUM,Outbound,23,867.2
INV01619,2026-07-14,SKU00172,WH-MUM,Outbound,47,2264.57
INV01620,2026-04-22,SKU00170,WH-KOL,Outbound,24,854.17
INV01621,2026-03-23,SKU00157,WH-KOL,Inbound,678,1144.76
INV01622,2026-06-07,SKU00437,WH-MUM,Outbound,7,875.62
INV01623,2026-03-20,SKU00189,WH-MUM,Inbound,726,1312.08
INV01624,2026-02-16,SKU00206,WH-KOL,Outbound,30,7902.26
INV01625,2026-06-16,SKU00277,WH-MUM,Outbound,10,9601.1
INV01626,2026-07-29,SKU00298,WH-BLR,Outbound,1,2124.17
INV01627,2026-06-09,SKU00485,WH-KOL,Outbound,19,3725.58
INV01628,2026-06-25,SKU00049,WH-BLR,Outbound,47,366.94
INV01629,2026-04-01,SKU00113,WH-KOL,Outbound,22,1673.2
INV01630,2026-02-07,SKU00494,WH-MUM,Outbound,27,311.32
INV01631,2026-07-15,SKU00314,WH-MUM,Inbound,206,2421.37
INV01632,2026-03-17,SKU00195,WH-BLR,Outbound,14,2145.91
INV01633,2026-06-27,SKU00315,WH-BLR,Inbound,506,1700.11
INV01634,2026-05-21,SKU00343,WH-MUM,Inbound,611,2347.38
INV01635,2026-03-20,SKU00322,WH-KOL,Outbound,34,1281.08
INV01636,2026-03-02,SKU00293,WH-BLR,Outbound,7,1336.48
INV01637,2026-04-24,SKU00411,WH-MUM,Outbound,38,9624.5
INV01638,2026-05-15,SKU00224,WH-KOL,Inbound,353,6709.79
INV01639,2026-03-20,SKU00154,WH-KOL,Inbound,355,4016.0
INV01640,2026-04-23,SKU00033,WH-KOL,Inbound,753,1276.72
INV01641,2026-03-16,SKU00072,WH-MUM,Inbound,308,6769.78
INV01642,2026-07-03,SKU00130,WH-BLR,Outbound,43,2485.49
INV01643,2026-07-15,SKU00235,WH-DEL,Inbound,402,6615.42
INV01644,2026-04-30,SKU00361,WH-MUM,Outbound,8,374.74
INV01645,2026-05-23,SKU00456,WH-BLR,Outbound,57,401.21
INV01646,2026-03-17,SKU00162,WH-BLR,Inbound,409,1919.05
INV01647,2026-02-26,SKU00226,WH-BLR,Outbound,29,11667.08
INV01648,2026-05-03,SKU00336,WH-BLR,Inbound,60,1514.56
INV01649,2026-02-20,SKU00249,WH-MUM,Inbound,89,1814.53
INV01650,2026-07-20,SKU00300,WH-KOL,Outbound,16,2270.99
INV01651,2026-04-11,SKU00165,WH-BLR,Outbound,7,6359.14
INV01652,2026-06-11,SKU00156,WH-MUM,Inbound,383,7355.2
INV01653,2026-04-04,SKU00477,WH-MUM,Outbound,13,699.44
INV01654,2026-07-20,SKU00073,WH-DEL,Outbound,35,867.66
INV01655,2026-07-22,SKU00248,WH-KOL,Outbound,55,1229.37
INV01656,2026-02-16,SKU00099,WH-BLR,Inbound,135,832.36
INV01657,2026-06-27,SKU00490,WH-KOL,Inbound,259,1787.72
INV01658,2026-03-18,SKU00337,WH-BLR,Outbound,15,2248.76
INV01659,2026-07-28,SKU00265,WH-DEL,Inbound,211,6237.57
INV01660,2026-03-18,SKU00263,WH-KOL,Outbound,29,3584.01
INV01661,2026-07-18,SKU00476,WH-MUM,Outbound,59,1133.85
INV01662,2026-04-03,SKU00258,WH-KOL,Inbound,574,2854.17
INV01663,2026-06-19,SKU00232,WH-MUM,Outbound,48,2075.57
INV01664,2026-05-07,SKU00444,WH-DEL,Outbound,1,5179.54
INV01665,2026-05-18,SKU00009,WH-BLR,Inbound,545,1444.57
INV01666,2026-03-27,SKU00008,WH-BLR,Inbound,792,2301.12
INV01667,2026-04-12,SKU00179,WH-MUM,Outbound,13,1072.27
INV01668,2026-07-22,SKU00275,WH-BLR,Inbound,713,7591.41
INV01669,2026-06-28,SKU00176,WH-KOL,Outbound,24,2745.2
INV01670,2026-05-30,SKU00287,WH-MUM,Outbound,38,2477.64
INV01671,2026-03-10,SKU00416,WH-BLR,Outbound,33,7491.99
INV01672,2026-06-05,SKU00309,WH-MUM,Outbound,28,1171.45
INV01673,2026-06-24,SKU00424,WH-MUM,Outbound,11,838.98
INV01674,2026-06-28,SKU00304,WH-KOL,Outbound,32,1642.08
INV01675,2026-04-11,SKU00449,WH-BLR,Inbound,201,730.36
INV01676,2026-04-06,SKU00145,WH-MUM,Outbound,48,1430.63
INV01677,2026-06-17,SKU00111,WH-MUM,Outbound,25,174.54
INV01678,2026-05-24,SKU00077,WH-MUM,Outbound,14,2528.25
INV01679,2026-04-27,SKU00363,WH-MUM,Outbound,16,5713.08
INV01680,2026-06-03,SKU00429,WH-BLR,Inbound,743,1908.01
INV01681,2026-04-23,SKU00238,WH-BLR,Inbound,446,944.37
INV01682,2026-04-13,SKU00399,WH-DEL,Outbound,33,6880.47
INV01683,2026-07-13,SKU00056,WH-MUM,Inbound,707,169.48
INV01684,2026-07-26,SKU00186,WH-BLR,Outbound,14,166.06
INV01685,2026-03-05,SKU00272,WH-MUM,Inbound,536,5954.63
INV01686,2026-04-19,SKU00023,WH-KOL,Outbound,59,2516.42
INV01687,2026-02-15,SKU00010,WH-MUM,Outbound,39,1943.7
INV01688,2026-05-08,SKU00167,WH-KOL,Outbound,20,3904.53
INV01689,2026-04-30,SKU00343,WH-MUM,Outbound,48,2347.38
INV01690,2026-04-17,SKU00477,WH-MUM,Outbound,28,699.44
INV01691,2026-02-23,SKU00394,WH-BLR,Outbound,33,1568.3
INV01692,2026-07-08,SKU00437,WH-MUM,Outbound,40,875.62
INV01693,2026-04-19,SKU00358,WH-MUM,Inbound,409,408.77
INV01694,2026-04-29,SKU00333,WH-BLR,Inbound,279,1607.08
INV01695,2026-02-03,SKU00183,WH-BLR,Outbound,14,418.97
INV01696,2026-06-26,SKU00433,WH-MUM,Inbound,576,5339.29
INV01697,2026-05-15,SKU00212,WH-KOL,Inbound,427,8674.8
INV01698,2026-04-03,SKU00285,WH-BLR,Inbound,607,2040.13
INV01699,2026-05-11,SKU00349,WH-DEL,Outbound,43,7214.46
INV01700,2026-02-04,SKU00306,WH-KOL,Outbound,8,4612.41
INV01701,2026-02-13,SKU00073,WH-DEL,Inbound,113,867.66
INV01702,2026-07-11,SKU00136,WH-BLR,Outbound,46,2010.34
INV01703,2026-04-26,SKU00098,WH-KOL,Outbound,20,10029.72
INV01704,2026-02-22,SKU00259,WH-BLR,Outbound,13,1430.12
INV01705,2026-04-01,SKU00360,WH-DEL,Inbound,617,7805.28
INV01706,2026-06-08,SKU00480,WH-BLR,Outbound,51,2279.72
INV01707,2026-07-02,SKU00079,WH-BLR,Inbound,182,4863.08
INV01708,2026-02-21,SKU00153,WH-BLR,Inbound,614,1195.75
INV01709,2026-04-16,SKU00289,WH-DEL,Inbound,728,781.96
INV01710,2026-05-07,SKU00500,WH-MUM,Outbound,21,5429.77
INV01711,2026-03-17,SKU00067,WH-BLR,Inbound,116,951.37
INV01712,2026-07-28,SKU00003,WH-DEL,Inbound,421,1314.42
INV01713,2026-03-02,SKU00195,WH-BLR,Outbound,7,2145.91
INV01714,2026-05-04,SKU00072,WH-MUM,Outbound,29,6769.78
INV01715,2026-07-01,SKU00230,WH-MUM,Outbound,51,1265.91
INV01716,2026-05-06,SKU00446,WH-MUM,Outbound,10,1215.99
INV01717,2026-03-04,SKU00427,WH-MUM,Inbound,402,166.09
INV01718,2026-04-14,SKU00450,WH-MUM,Inbound,434,8498.43
INV01719,2026-07-12,SKU00206,WH-KOL,Inbound,545,7902.26
INV01720,2026-02-07,SKU00411,WH-MUM,Outbound,37,9624.5
INV01721,2026-04-08,SKU00291,WH-DEL,Outbound,45,9410.52
INV01722,2026-03-21,SKU00408,WH-DEL,Outbound,32,11682.32
INV01723,2026-04-09,SKU00099,WH-BLR,Outbound,14,832.36
INV01724,2026-06-29,SKU00352,WH-MUM,Outbound,45,1791.37
INV01725,2026-06-03,SKU00274,WH-KOL,Inbound,205,6759.66
INV01726,2026-05-11,SKU00274,WH-KOL,Inbound,343,6759.66
INV01727,2026-02-04,SKU00241,WH-MUM,Outbound,36,2478.55
INV01728,2026-03-14,SKU00434,WH-BLR,Outbound,47,3062.04
INV01729,2026-03-27,SKU00244,WH-DEL,Outbound,32,629.92
INV01730,2026-07-24,SKU00322,WH-KOL,Inbound,445,1281.08
INV01731,2026-06-10,SKU00438,WH-KOL,Outbound,30,1991.44
INV01732,2026-07-17,SKU00421,WH-KOL,Outbound,41,253.19
INV01733,2026-07-10,SKU00410,WH-KOL,Outbound,25,1875.94
INV01734,2026-05-22,SKU00209,WH-KOL,Inbound,225,680.56
INV01735,2026-05-19,SKU00331,WH-KOL,Outbound,37,1764.17
INV01736,2026-06-22,SKU00194,WH-MUM,Outbound,9,1280.91
INV01737,2026-02-15,SKU00481,WH-MUM,Inbound,399,1046.17
INV01738,2026-07-03,SKU00488,WH-DEL,Outbound,38,2491.44
INV01739,2026-07-10,SKU00352,WH-MUM,Outbound,45,1791.37
INV01740,2026-04-30,SKU00291,WH-DEL,Inbound,174,9410.52
INV01741,2026-07-09,SKU00493,WH-BLR,Outbound,52,558.06
INV01742,2026-04-07,SKU00315,WH-BLR,Outbound,48,1700.11
INV01743,2026-06-24,SKU00397,WH-BLR,Inbound,160,1878.03
INV01744,2026-07-21,SKU00183,WH-BLR,Outbound,58,418.97
INV01745,2026-04-15,SKU00464,WH-BLR,Inbound,549,2473.24
INV01746,2026-03-09,SKU00328,WH-KOL,Outbound,57,1087.01
INV01747,2026-05-02,SKU00161,WH-DEL,Inbound,574,1214.64
INV01748,2026-07-25,SKU00269,WH-MUM,Outbound,15,10726.11
INV01749,2026-04-01,SKU00125,WH-MUM,Outbound,36,706.81
INV01750,2026-07-23,SKU00197,WH-MUM,Outbound,28,4238.42
INV01751,2026-03-18,SKU00408,WH-DEL,Inbound,602,11682.32
INV01752,2026-06-04,SKU00391,WH-MUM,Outbound,59,874.84
INV01753,2026-05-21,SKU00186,WH-BLR,Inbound,260,166.06
INV01754,2026-05-15,SKU00335,WH-MUM,Inbound,661,1967.95
INV01755,2026-04-04,SKU00160,WH-KOL,Inbound,663,11066.49
INV01756,2026-03-02,SKU00373,WH-BLR,Outbound,11,812.5
INV01757,2026-02-20,SKU00306,WH-KOL,Inbound,186,4612.41
INV01758,2026-04-29,SKU00401,WH-BLR,Inbound,325,1900.66
INV01759,2026-02-04,SKU00032,WH-MUM,Outbound,19,4905.87
INV01760,2026-02-11,SKU00089,WH-MUM,Outbound,31,1266.65
INV01761,2026-05-20,SKU00375,WH-BLR,Outbound,24,2972.67
INV01762,2026-04-17,SKU00212,WH-KOL,Outbound,21,8674.8
INV01763,2026-05-19,SKU00043,WH-MUM,Outbound,6,1179.69
INV01764,2026-04-29,SKU00362,WH-KOL,Inbound,609,11036.39
INV01765,2026-02-22,SKU00058,WH-MUM,Inbound,54,2453.01
INV01766,2026-03-24,SKU00375,WH-BLR,Outbound,54,2972.67
INV01767,2026-07-10,SKU00072,WH-MUM,Outbound,12,6769.78
INV01768,2026-02-20,SKU00010,WH-MUM,Inbound,214,1943.7
INV01769,2026-03-06,SKU00485,WH-KOL,Inbound,158,3725.58
INV01770,2026-05-11,SKU00278,WH-MUM,Outbound,27,5478.21
INV01771,2026-04-16,SKU00010,WH-MUM,Outbound,32,1943.7
INV01772,2026-05-31,SKU00430,WH-DEL,Outbound,35,11221.42
INV01773,2026-07-28,SKU00054,WH-BLR,Inbound,604,1923.43
INV01774,2026-03-01,SKU00229,WH-KOL,Inbound,520,1018.62
INV01775,2026-03-25,SKU00130,WH-BLR,Outbound,19,2485.49
INV01776,2026-07-01,SKU00128,WH-DEL,Outbound,31,2884.26
INV01777,2026-03-11,SKU00453,WH-BLR,Outbound,13,1075.54
INV01778,2026-02-02,SKU00265,WH-DEL,Outbound,17,6237.57
INV01779,2026-06-22,SKU00180,WH-DEL,Outbound,25,5711.83
INV01780,2026-02-13,SKU00305,WH-DEL,Inbound,587,3004.65
INV01781,2026-06-24,SKU00470,WH-MUM,Inbound,411,882.17
INV01782,2026-07-07,SKU00143,WH-MUM,Outbound,5,745.93
INV01783,2026-04-12,SKU00086,WH-BLR,Outbound,28,1011.59
INV01784,2026-05-09,SKU00249,WH-MUM,Outbound,49,1814.53
INV01785,2026-06-27,SKU00095,WH-BLR,Outbound,38,2031.98
INV01786,2026-06-16,SKU00190,WH-KOL,Inbound,282,1523.36
INV01787,2026-07-02,SKU00026,WH-MUM,Outbound,51,881.72
INV01788,2026-02-06,SKU00164,WH-DEL,Outbound,13,2749.43
INV01789,2026-02-08,SKU00085,WH-DEL,Outbound,39,3148.47
INV01790,2026-03-28,SKU00145,WH-MUM,Outbound,41,1430.63
INV01791,2026-06-12,SKU00443,WH-KOL,Inbound,665,2005.51
INV01792,2026-04-13,SKU00010,WH-MUM,Outbound,46,1943.7
INV01793,2026-06-16,SKU00217,WH-BLR,Outbound,25,214.53
INV01794,2026-05-21,SKU00041,WH-DEL,Outbound,24,1123.07
INV01795,2026-07-03,SKU00310,WH-BLR,Inbound,490,6386.15
INV01796,2026-03-07,SKU00293,WH-BLR,Outbound,44,1336.48
INV01797,2026-06-27,SKU00140,WH-KOL,Outbound,21,1477.48
INV01798,2026-05-08,SKU00307,WH-MUM,Inbound,176,1107.62
INV01799,2026-02-24,SKU00093,WH-DEL,Outbound,37,450.31
INV01800,2026-04-03,SKU00489,WH-BLR,Outbound,53,1585.7
INV01801,2026-02-27,SKU00250,WH-KOL,Outbound,10,3336.03
INV01802,2026-04-05,SKU00380,WH-BLR,Inbound,221,380.87
INV01803,2026-03-18,SKU00031,WH-MUM,Outbound,25,670.48
INV01804,2026-03-20,SKU00398,WH-DEL,Outbound,17,1619.31
INV01805,2026-05-31,SKU00462,WH-BLR,Outbound,40,517.67
INV01806,2026-07-26,SKU00116,WH-MUM,Inbound,596,3552.65
INV01807,2026-06-23,SKU00256,WH-MUM,Inbound,60,483.82
INV01808,2026-06-26,SKU00417,WH-DEL,Outbound,27,8095.48
INV01809,2026-05-13,SKU00144,WH-BLR,Inbound,223,875.3
INV01810,2026-06-03,SKU00183,WH-BLR,Outbound,14,418.97
INV01811,2026-03-31,SKU00005,WH-BLR,Inbound,392,94.7
INV01812,2026-05-03,SKU00072,WH-MUM,Outbound,16,6769.78
INV01813,2026-07-25,SKU00034,WH-BLR,Inbound,405,1790.1
INV01814,2026-02-15,SKU00163,WH-MUM,Outbound,22,1911.13
INV01815,2026-07-17,SKU00139,WH-BLR,Outbound,51,2060.24
INV01816,2026-03-28,SKU00245,WH-BLR,Outbound,28,1235.46
INV01817,2026-03-01,SKU00087,WH-KOL,Outbound,24,115.0
INV01818,2026-06-29,SKU00047,WH-MUM,Outbound,35,4945.23
INV01819,2026-04-11,SKU00246,WH-KOL,Inbound,451,2079.08
INV01820,2026-06-11,SKU00475,WH-BLR,Inbound,96,6589.98
INV01821,2026-04-24,SKU00252,WH-BLR,Inbound,212,8701.98
INV01822,2026-06-10,SKU00202,WH-BLR,Inbound,526,3409.91
INV01823,2026-03-14,SKU00066,WH-MUM,Inbound,247,4782.22
INV01824,2026-05-11,SKU00250,WH-KOL,Inbound,481,3336.03
INV01825,2026-05-27,SKU00325,WH-BLR,Inbound,170,7306.51
INV01826,2026-06-05,SKU00270,WH-BLR,Outbound,45,11314.66
INV01827,2026-02-27,SKU00464,WH-BLR,Outbound,23,2473.24
INV01828,2026-06-02,SKU00358,WH-MUM,Inbound,446,408.77
INV01829,2026-07-20,SKU00322,WH-KOL,Inbound,288,1281.08
INV01830,2026-03-05,SKU00299,WH-KOL,Outbound,39,5950.16
INV01831,2026-06-19,SKU00241,WH-MUM,Inbound,524,2478.55
INV01832,2026-05-16,SKU00301,WH-MUM,Inbound,431,1418.75
INV01833,2026-05-04,SKU00092,WH-KOL,Inbound,448,3470.01
INV01834,2026-03-12,SKU00203,WH-KOL,Outbound,58,380.44
INV01835,2026-05-28,SKU00265,WH-DEL,Inbound,314,6237.57
INV01836,2026-06-05,SKU00241,WH-MUM,Outbound,25,2478.55
INV01837,2026-02-27,SKU00444,WH-DEL,Inbound,662,5179.54
INV01838,2026-06-03,SKU00314,WH-MUM,Inbound,66,2421.37
INV01839,2026-07-23,SKU00389,WH-KOL,Outbound,49,1416.12
INV01840,2026-06-22,SKU00254,WH-MUM,Outbound,44,9288.27
INV01841,2026-06-29,SKU00238,WH-BLR,Outbound,45,944.37
INV01842,2026-04-30,SKU00135,WH-BLR,Inbound,295,1689.65
INV01843,2026-05-17,SKU00248,WH-KOL,Outbound,31,1229.37
INV01844,2026-04-03,SKU00444,WH-DEL,Outbound,17,5179.54
INV01845,2026-02-10,SKU00439,WH-BLR,Outbound,52,2098.48
INV01846,2026-05-19,SKU00293,WH-BLR,Outbound,40,1336.48
INV01847,2026-07-16,SKU00062,WH-BLR,Outbound,3,9998.87
INV01848,2026-06-19,SKU00380,WH-BLR,Outbound,7,380.87
INV01849,2026-06-13,SKU00127,WH-KOL,Inbound,101,479.88
INV01850,2026-02-06,SKU00350,WH-BLR,Outbound,1,2294.26
INV01851,2026-02-15,SKU00062,WH-BLR,Outbound,1,9998.87
INV01852,2026-02-23,SKU00456,WH-BLR,Inbound,308,401.21
INV01853,2026-05-17,SKU00375,WH-BLR,Inbound,233,2972.67
INV01854,2026-03-30,SKU00308,WH-MUM,Outbound,2,1066.39
INV01855,2026-02-26,SKU00338,WH-MUM,Outbound,46,10439.58
INV01856,2026-05-06,SKU00282,WH-MUM,Outbound,9,1909.63
INV01857,2026-02-22,SKU00374,WH-KOL,Outbound,23,4925.51
INV01858,2026-03-07,SKU00109,WH-KOL,Outbound,38,2319.81
INV01859,2026-05-05,SKU00302,WH-BLR,Outbound,23,182.43
INV01860,2026-07-04,SKU00310,WH-BLR,Inbound,141,6386.15
INV01861,2026-06-28,SKU00394,WH-BLR,Inbound,75,1568.3
INV01862,2026-02-14,SKU00363,WH-MUM,Inbound,528,5713.08
INV01863,2026-05-21,SKU00395,WH-BLR,Outbound,41,1053.28
INV01864,2026-07-28,SKU00453,WH-BLR,Outbound,51,1075.54
INV01865,2026-03-12,SKU00431,WH-DEL,Inbound,675,9608.31
INV01866,2026-04-14,SKU00039,WH-MUM,Inbound,209,9834.23
INV01867,2026-03-09,SKU00040,WH-DEL,Inbound,574,4161.45
INV01868,2026-02-28,SKU00416,WH-BLR,Inbound,465,7491.99
INV01869,2026-04-08,SKU00031,WH-MUM,Outbound,38,670.48
INV01870,2026-07-06,SKU00494,WH-MUM,Outbound,38,311.32
INV01871,2026-04-20,SKU00245,WH-BLR,Outbound,55,1235.46
INV01872,2026-02-25,SKU00205,WH-DEL,Inbound,402,9692.27
INV01873,2026-07-06,SKU00043,WH-MUM,Outbound,49,1179.69
INV01874,2026-05-31,SKU00281,WH-BLR,Inbound,436,6051.72
INV01875,2026-06-24,SKU00093,WH-DEL,Inbound,113,450.31
INV01876,2026-03-27,SKU00415,WH-KOL,Outbound,54,10691.87
INV01877,2026-04-13,SKU00230,WH-MUM,Outbound,13,1265.91
INV01878,2026-02-19,SKU00056,WH-MUM,Inbound,515,169.48
INV01879,2026-06-19,SKU00455,WH-DEL,Inbound,571,1331.76
INV01880,2026-04-12,SKU00059,WH-MUM,Outbound,32,1413.19
INV01881,2026-07-06,SKU00151,WH-BLR,Outbound,47,929.95
INV01882,2026-05-12,SKU00384,WH-MUM,Inbound,585,971.4
INV01883,2026-05-01,SKU00486,WH-MUM,Outbound,23,837.97
INV01884,2026-02-23,SKU00335,WH-MUM,Outbound,51,1967.95
INV01885,2026-06-18,SKU00442,WH-DEL,Outbound,48,3803.66
INV01886,2026-07-23,SKU00165,WH-BLR,Outbound,49,6359.14
INV01887,2026-03-28,SKU00269,WH-MUM,Inbound,83,10726.11
INV01888,2026-07-15,SKU00167,WH-KOL,Outbound,35,3904.53
INV01889,2026-02-23,SKU00252,WH-BLR,Outbound,50,8701.98
INV01890,2026-05-01,SKU00019,WH-KOL,Outbound,12,9568.66
INV01891,2026-06-19,SKU00401,WH-BLR,Inbound,679,1900.66
INV01892,2026-03-04,SKU00177,WH-DEL,Outbound,52,2327.45
INV01893,2026-07-07,SKU00022,WH-MUM,Inbound,636,9412.88
INV01894,2026-04-12,SKU00152,WH-MUM,Outbound,5,1595.73
