Return_ID,Order_ID,SKU,Seller_ID,Warehouse_ID,Return_Reason,Return_Date,Refund_Amount,Resolution_Time_hrs,Return_Category
RET00948,ORD004858,SKU00035,SEL0038,WH-BLR,Product Defective,2026-04-24,1400.2,77,Seller Fault
RET00949,ORD002562,SKU00328,SEL0037,WH-KOL,Quality Not as Expected,2026-04-18,3257.74,24,Customer Preference
RET00950,ORD004832,SKU00158,SEL0112,WH-MUM,Late Delivery,2026-05-26,41745.27,29,Logistics Fault
RET00951,ORD004042,SKU00490,SEL0076,WH-KOL,Size Issue,2026-03-29,2696.0,54,Customer Preference
RET00952,ORD010948,SKU00202,SEL0042,WH-BLR,Quality Not as Expected,2026-08-05,8434.92,11,Customer Preference
RET00953,ORD004216,SKU00070,SEL0034,WH-MUM,Late Delivery,2026-06-13,2245.36,6,Logistics Fault
RET00954,ORD009943,SKU00312,SEL0022,WH-MUM,Size Issue,2026-03-01,2227.08,105,Customer Preference
RET00955,ORD010336,SKU00051,SEL0094,WH-BLR,Size Issue,2026-03-28,6493.7,36,Customer Preference
RET00956,ORD000592,SKU00189,SEL0090,WH-MUM,Wrong Item Delivered,2026-02-28,1712.49,70,Seller Fault
RET00957,ORD009170,SKU00181,SEL0056,WH-MUM,Size Issue,2026-03-06,2396.73,24,Customer Preference
RET00958,ORD009792,SKU00138,SEL0114,WH-MUM,Product Defective,2026-05-29,29520.78,83,Seller Fault
RET00959,ORD002161,SKU00144,SEL0046,WH-BLR,Better Price Found,2026-08-01,1245.43,5,Customer Preference
RET00960,ORD010893,SKU00407,SEL0120,WH-KOL,Damaged Product,2026-05-05,31796.56,92,Seller Fault
RET00961,ORD001345,SKU00156,SEL0084,WH-MUM,Wrong Item Delivered,2026-08-06,10522.32,78,Seller Fault
RET00962,ORD005670,SKU00255,SEL0061,WH-MUM,Changed Mind,2026-07-05,17156.89,52,Customer Preference
RET00963,ORD007515,SKU00157,SEL0103,WH-KOL,Quality Not as Expected,2026-05-04,3054.38,102,Customer Preference
RET00964,ORD001033,SKU00091,SEL0085,WH-DEL,Better Price Found,2026-06-26,19630.3,102,Customer Preference
RET00965,ORD008937,SKU00134,SEL0028,WH-DEL,Wrong Item Delivered,2026-05-06,5324.04,72,Seller Fault
RET00966,ORD008716,SKU00181,SEL0056,WH-MUM,Damaged Product,2026-02-15,2396.73,77,Seller Fault
RET00967,ORD003508,SKU00200,SEL0108,WH-DEL,Damaged Product,2026-07-15,1084.77,74,Seller Fault
RET00968,ORD002091,SKU00280,SEL0135,WH-KOL,Quality Not as Expected,2026-07-17,9429.22,41,Customer Preference
RET00969,ORD007461,SKU00190,SEL0142,WH-KOL,Size Issue,2026-03-24,2275.49,84,Customer Preference
RET00970,ORD009261,SKU00341,SEL0145,WH-BLR,Size Issue,2026-03-09,197.51,47,Customer Preference
RET00971,ORD000300,SKU00255,SEL0061,WH-MUM,Changed Mind,2026-06-24,51470.67,105,Customer Preference
RET00972,ORD004679,SKU00178,SEL0115,WH-DEL,Changed Mind,2026-04-17,17261.98,46,Customer Preference
RET00973,ORD000438,SKU00091,SEL0085,WH-DEL,Size Issue,2026-02-13,19630.3,87,Customer Preference
RET00974,ORD008309,SKU00213,SEL0077,WH-KOL,Quality Not as Expected,2026-07-06,4029.38,17,Customer Preference
RET00975,ORD001239,SKU00470,SEL0015,WH-MUM,Size Issue,2026-05-03,1086.09,46,Customer Preference
RET00976,ORD001377,SKU00111,SEL0035,WH-MUM,Quality Not as Expected,2026-05-28,277.8,66,Customer Preference
RET00977,ORD006629,SKU00082,SEL0054,WH-BLR,Damaged Product,2026-05-04,7495.59,99,Seller Fault
RET00978,ORD007642,SKU00477,SEL0039,WH-MUM,Quality Not as Expected,2026-07-18,919.78,105,Customer Preference
RET00979,ORD010809,SKU00317,SEL0089,WH-MUM,Wrong Item Delivered,2026-07-01,18639.08,68,Seller Fault
RET00980,ORD005179,SKU00154,SEL0037,WH-KOL,Size Issue,2026-04-01,17574.69,5,Customer Preference
RET00981,ORD008858,SKU00201,SEL0092,WH-MUM,Changed Mind,2026-03-22,42403.59,105,Customer Preference
RET00982,ORD001331,SKU00407,SEL0120,WH-KOL,Changed Mind,2026-03-21,47694.84,75,Customer Preference
RET00983,ORD010095,SKU00277,SEL0133,WH-MUM,Changed Mind,2026-06-08,27825.16,83,Customer Preference
RET00984,ORD004681,SKU00230,SEL0027,WH-MUM,Product Defective,2026-07-18,3958.9,65,Seller Fault
RET00985,ORD004245,SKU00324,SEL0076,WH-KOL,Better Price Found,2026-06-28,2427.72,64,Customer Preference
RET00986,ORD009245,SKU00177,SEL0139,WH-DEL,Quality Not as Expected,2026-07-16,8085.81,65,Customer Preference
RET00987,ORD002219,SKU00097,SEL0007,WH-BLR,Product Defective,2026-05-10,1228.45,78,Seller Fault
RET00988,ORD000274,SKU00159,SEL0093,WH-MUM,Late Delivery,2026-03-22,1741.73,97,Logistics Fault
RET00989,ORD006110,SKU00117,SEL0027,WH-MUM,Quality Not as Expected,2026-04-11,1486.48,86,Customer Preference
RET00990,ORD009649,SKU00290,SEL0028,WH-DEL,Size Issue,2026-03-05,23961.78,98,Customer Preference
RET00991,ORD002747,SKU00038,SEL0018,WH-KOL,Damaged Product,2026-06-29,5570.3,20,Seller Fault
RET00992,ORD007486,SKU00246,SEL0095,WH-KOL,Quality Not as Expected,2026-02-13,6126.04,57,Customer Preference
RET00993,ORD010756,SKU00237,SEL0103,WH-KOL,Product Defective,2026-04-23,1414.25,89,Seller Fault
RET00994,ORD000825,SKU00496,SEL0099,WH-KOL,Quality Not as Expected,2026-07-25,10541.07,45,Customer Preference
RET00995,ORD002452,SKU00336,SEL0033,WH-BLR,Product Defective,2026-07-11,4085.84,50,Seller Fault
RET00996,ORD005169,SKU00347,SEL0115,WH-DEL,Quality Not as Expected,2026-02-22,2271.22,35,Customer Preference
RET00997,ORD005973,SKU00004,SEL0010,WH-DEL,Better Price Found,2026-04-29,716.52,93,Customer Preference
RET00998,ORD009734,SKU00163,SEL0097,WH-MUM,Damaged Product,2026-04-29,2396.19,11,Seller Fault
RET00999,ORD010000,SKU00415,SEL0050,WH-KOL,Late Delivery,2026-07-12,15194.76,89,Logistics Fault
RET01000,ORD003105,SKU00341,SEL0145,WH-BLR,Wrong Item Delivered,2026-04-02,197.51,54,Seller Fault
RET01001,ORD001677,SKU00401,SEL0146,WH-BLR,Product Defective,2026-07-19,5414.0,5,Seller Fault
RET01002,ORD004766,SKU00297,SEL0104,WH-BLR,Size Issue,2026-06-23,4306.82,26,Customer Preference
RET01003,ORD007566,SKU00310,SEL0042,WH-BLR,Size Issue,2026-04-10,22040.76,68,Customer Preference
RET01004,ORD008163,SKU00086,SEL0008,WH-BLR,Size Issue,2026-05-09,1583.9,71,Customer Preference
RET01005,ORD007019,SKU00280,SEL0135,WH-KOL,Quality Not as Expected,2026-07-21,18858.44,46,Customer Preference
RET01006,ORD001835,SKU00131,SEL0014,WH-BLR,Wrong Item Delivered,2026-04-06,23670.36,107,Seller Fault
RET01007,ORD007565,SKU00136,SEL0060,WH-BLR,Product Defective,2026-07-13,2890.19,8,Seller Fault
RET01008,ORD011218,SKU00232,SEL0088,WH-MUM,Damaged Product,2026-07-17,5032.68,78,Seller Fault
RET01009,ORD005541,SKU00084,SEL0052,WH-DEL,Damaged Product,2026-05-09,1479.61,33,Seller Fault
RET01010,ORD000328,SKU00382,SEL0044,WH-BLR,Wrong Item Delivered,2026-04-30,9705.36,104,Seller Fault
RET01011,ORD000286,SKU00177,SEL0139,WH-DEL,Late Delivery,2026-03-11,2695.27,116,Logistics Fault
RET01012,ORD010256,SKU00384,SEL0112,WH-MUM,Wrong Item Delivered,2026-06-21,3495.81,15,Seller Fault
RET01013,ORD009091,SKU00499,SEL0016,WH-BLR,Wrong Item Delivered,2026-04-06,2425.5,67,Seller Fault
RET01014,ORD008378,SKU00358,SEL0119,WH-MUM,Damaged Product,2026-05-28,1215.32,86,Seller Fault
RET01015,ORD011117,SKU00472,SEL0040,WH-MUM,Damaged Product,2026-03-14,26106.56,80,Seller Fault
RET01016,ORD004437,SKU00282,SEL0121,WH-MUM,Quality Not as Expected,2026-06-17,2696.79,56,Customer Preference
RET01017,ORD008679,SKU00405,SEL0082,WH-MUM,Quality Not as Expected,2026-06-15,781.52,10,Customer Preference
RET01018,ORD000540,SKU00450,SEL0121,WH-MUM,Wrong Item Delivered,2026-06-22,10084.65,37,Seller Fault
RET01019,ORD002664,SKU00433,SEL0109,WH-MUM,Damaged Product,2026-07-03,19942.83,104,Seller Fault
RET01020,ORD001267,SKU00387,SEL0035,WH-MUM,Product Defective,2026-07-14,2325.27,116,Seller Fault
RET01021,ORD006055,SKU00298,SEL0111,WH-BLR,Damaged Product,2026-06-24,5993.76,22,Seller Fault
RET01022,ORD005270,SKU00403,SEL0024,WH-MUM,Damaged Product,2026-08-08,13720.58,10,Seller Fault
RET01023,ORD006964,SKU00186,SEL0023,WH-BLR,Damaged Product,2026-02-18,424.78,29,Seller Fault
RET01024,ORD009401,SKU00392,SEL0104,WH-BLR,Wrong Item Delivered,2026-03-08,61.12,31,Seller Fault
RET01025,ORD000007,SKU00061,SEL0110,WH-DEL,Changed Mind,2026-05-06,15779.22,38,Customer Preference
RET01026,ORD010249,SKU00018,SEL0060,WH-BLR,Changed Mind,2026-04-08,12268.36,54,Customer Preference
RET01027,ORD011096,SKU00027,SEL0133,WH-MUM,Quality Not as Expected,2026-06-29,3070.28,92,Customer Preference
RET01028,ORD002938,SKU00143,SEL0062,WH-MUM,Better Price Found,2026-07-04,3366.78,98,Customer Preference
RET01029,ORD007765,SKU00309,SEL0006,WH-MUM,Product Defective,2026-06-11,4073.55,66,Seller Fault
RET01030,ORD003956,SKU00381,SEL0025,WH-MUM,Late Delivery,2026-04-10,2516.06,34,Logistics Fault
RET01031,ORD010080,SKU00415,SEL0050,WH-KOL,Damaged Product,2026-02-28,45584.28,24,Seller Fault
RET01032,ORD001539,SKU00390,SEL0050,WH-KOL,Size Issue,2026-06-18,466.5,39,Customer Preference
RET01033,ORD009048,SKU00488,SEL0134,WH-DEL,Wrong Item Delivered,2026-02-23,3036.2,99,Seller Fault
RET01034,ORD001600,SKU00086,SEL0008,WH-BLR,Quality Not as Expected,2026-03-27,4751.7,82,Customer Preference
RET01035,ORD004249,SKU00433,SEL0109,WH-MUM,Wrong Item Delivered,2026-07-07,19942.83,71,Seller Fault
RET01036,ORD006319,SKU00309,SEL0006,WH-MUM,Size Issue,2026-05-23,2715.7,20,Customer Preference
RET01037,ORD007338,SKU00029,SEL0045,WH-MUM,Wrong Item Delivered,2026-07-22,16382.54,7,Seller Fault
RET01038,ORD001840,SKU00153,SEL0068,WH-BLR,Quality Not as Expected,2026-03-03,1466.43,117,Customer Preference
RET01039,ORD010237,SKU00077,SEL0040,WH-MUM,Quality Not as Expected,2026-03-18,3918.19,23,Customer Preference
RET01040,ORD002500,SKU00492,SEL0038,WH-BLR,Changed Mind,2026-04-30,1531.21,72,Customer Preference
RET01041,ORD003332,SKU00117,SEL0027,WH-MUM,Wrong Item Delivered,2026-03-28,2972.96,103,Seller Fault
RET01042,ORD010847,SKU00001,SEL0136,WH-DEL,Product Defective,2026-03-02,9627.27,95,Seller Fault
RET01043,ORD007671,SKU00275,SEL0075,WH-BLR,Product Defective,2026-03-18,10509.84,108,Seller Fault
RET01044,ORD005147,SKU00238,SEL0046,WH-BLR,Size Issue,2026-03-21,1149.75,88,Customer Preference
RET01045,ORD002923,SKU00481,SEL0027,WH-MUM,Changed Mind,2026-02-20,3017.46,71,Customer Preference
RET01046,ORD004425,SKU00173,SEL0109,WH-MUM,Better Price Found,2026-03-30,15701.54,96,Customer Preference
RET01047,ORD009648,SKU00423,SEL0020,WH-BLR,Size Issue,2026-02-24,27330.12,110,Customer Preference
RET01048,ORD005312,SKU00003,SEL0010,WH-DEL,Quality Not as Expected,2026-05-31,3392.92,30,Customer Preference
RET01049,ORD008797,SKU00251,SEL0089,WH-MUM,Damaged Product,2026-04-10,13441.54,31,Seller Fault
RET01050,ORD001003,SKU00133,SEL0139,WH-DEL,Product Defective,2026-06-14,5475.76,60,Seller Fault
RET01051,ORD002890,SKU00316,SEL0006,WH-MUM,Changed Mind,2026-05-25,8645.1,80,Customer Preference
RET01052,ORD004974,SKU00494,SEL0096,WH-MUM,Product Defective,2026-02-13,1243.92,34,Seller Fault
RET01053,ORD006397,SKU00140,SEL0076,WH-KOL,Wrong Item Delivered,2026-07-03,1961.79,110,Seller Fault
RET01054,ORD000149,SKU00391,SEL0055,WH-MUM,Damaged Product,2026-07-16,3820.2,25,Seller Fault
RET01055,ORD002308,SKU00193,SEL0072,WH-KOL,Product Defective,2026-03-25,556.82,109,Seller Fault
RET01056,ORD000080,SKU00202,SEL0042,WH-BLR,Wrong Item Delivered,2026-05-16,4217.46,116,Seller Fault
RET01057,ORD002429,SKU00218,SEL0015,WH-MUM,Better Price Found,2026-03-18,8727.84,91,Customer Preference
RET01058,ORD009326,SKU00145,SEL0034,WH-MUM,Quality Not as Expected,2026-06-05,1964.29,45,Customer Preference
RET01059,ORD005597,SKU00379,SEL0101,WH-MUM,Damaged Product,2026-03-30,11891.3,60,Seller Fault
RET01060,ORD009551,SKU00135,SEL0042,WH-BLR,Better Price Found,2026-08-10,2660.71,81,Customer Preference
RET01061,ORD008946,SKU00306,SEL0116,WH-KOL,Damaged Product,2026-02-26,6199.51,74,Seller Fault
RET01062,ORD002660,SKU00257,SEL0008,WH-BLR,Size Issue,2026-04-28,9779.07,12,Customer Preference
RET01063,ORD007213,SKU00100,SEL0145,WH-BLR,Product Defective,2026-04-15,9581.67,15,Seller Fault
RET01064,ORD001357,SKU00018,SEL0060,WH-BLR,Quality Not as Expected,2026-08-13,12268.36,24,Customer Preference
RET01065,ORD009791,SKU00212,SEL0018,WH-KOL,Product Defective,2026-06-06,20411.48,45,Seller Fault
RET01066,ORD008209,SKU00253,SEL0029,WH-MUM,Product Defective,2026-02-27,31221.6,70,Seller Fault
RET01067,ORD006796,SKU00260,SEL0138,WH-MUM,Better Price Found,2026-07-08,2984.69,60,Customer Preference
RET01068,ORD006561,SKU00473,SEL0068,WH-BLR,Quality Not as Expected,2026-06-19,6812.88,38,Customer Preference
RET01069,ORD002313,SKU00231,SEL0013,WH-MUM,Quality Not as Expected,2026-05-06,14721.21,30,Customer Preference
RET01070,ORD009198,SKU00392,SEL0104,WH-BLR,Size Issue,2026-02-26,61.12,108,Customer Preference
RET01071,ORD000498,SKU00118,SEL0083,WH-KOL,Damaged Product,2026-04-26,907.35,34,Seller Fault
RET01072,ORD006881,SKU00429,SEL0111,WH-BLR,Product Defective,2026-03-02,6092.32,22,Seller Fault
RET01073,ORD008086,SKU00200,SEL0108,WH-DEL,Better Price Found,2026-07-05,2169.54,63,Customer Preference
RET01074,ORD000350,SKU00387,SEL0035,WH-MUM,Quality Not as Expected,2026-07-23,4650.54,62,Customer Preference
RET01075,ORD004329,SKU00426,SEL0093,WH-MUM,Changed Mind,2026-06-27,412.78,83,Customer Preference
RET01076,ORD001392,SKU00227,SEL0006,WH-MUM,Quality Not as Expected,2026-08-02,358.98,50,Customer Preference
RET01077,ORD002738,SKU00408,SEL0136,WH-DEL,Changed Mind,2026-02-18,35408.78,87,Customer Preference
RET01078,ORD004928,SKU00298,SEL0111,WH-BLR,Damaged Product,2026-07-06,2996.88,66,Seller Fault
RET01079,ORD007970,SKU00207,SEL0129,WH-DEL,Damaged Product,2026-04-14,4502.28,90,Seller Fault
RET01080,ORD006433,SKU00185,SEL0067,WH-BLR,Damaged Product,2026-05-03,18843.7,84,Seller Fault
RET01081,ORD005099,SKU00374,SEL0091,WH-KOL,Damaged Product,2026-04-21,15091.24,62,Seller Fault
RET01082,ORD004472,SKU00308,SEL0048,WH-MUM,Wrong Item Delivered,2026-03-07,3857.34,40,Seller Fault
RET01083,ORD007134,SKU00497,SEL0122,WH-KOL,Changed Mind,2026-06-19,1980.22,49,Customer Preference
RET01084,ORD002864,SKU00500,SEL0029,WH-MUM,Product Defective,2026-04-01,20216.97,95,Seller Fault
RET01085,ORD008279,SKU00454,SEL0147,WH-BLR,Wrong Item Delivered,2026-07-12,3781.37,78,Seller Fault
RET01086,ORD005751,SKU00057,SEL0117,WH-MUM,Damaged Product,2026-06-08,1608.41,117,Seller Fault
RET01087,ORD001809,SKU00166,SEL0080,WH-BLR,Better Price Found,2026-04-11,1068.69,100,Customer Preference
RET01088,ORD008456,SKU00116,SEL0024,WH-MUM,Wrong Item Delivered,2026-03-25,14795.64,43,Seller Fault
RET01089,ORD007777,SKU00154,SEL0037,WH-KOL,Product Defective,2026-06-28,5858.23,71,Seller Fault
RET01090,ORD004713,SKU00432,SEL0141,WH-MUM,Better Price Found,2026-03-14,2052.65,16,Customer Preference
RET01091,ORD003053,SKU00030,SEL0011,WH-BLR,Late Delivery,2026-07-22,2226.72,58,Logistics Fault
RET01092,ORD005038,SKU00002,SEL0077,WH-KOL,Damaged Product,2026-06-26,436.0,12,Seller Fault
RET01093,ORD001858,SKU00142,SEL0138,WH-MUM,Product Defective,2026-02-16,1311.47,30,Seller Fault
RET01094,ORD002267,SKU00242,SEL0090,WH-MUM,Changed Mind,2026-02-27,5880.82,76,Customer Preference
RET01095,ORD004090,SKU00320,SEL0049,WH-BLR,Size Issue,2026-03-22,53244.09,74,Customer Preference
RET01096,ORD008036,SKU00138,SEL0114,WH-MUM,Quality Not as Expected,2026-06-09,14760.39,19,Customer Preference
RET01097,ORD006155,SKU00053,SEL0074,WH-DEL,Product Defective,2026-03-03,1094.3,38,Seller Fault
RET01098,ORD001632,SKU00418,SEL0090,WH-MUM,Changed Mind,2026-03-31,3517.2,117,Customer Preference
RET01099,ORD009200,SKU00196,SEL0046,WH-BLR,Late Delivery,2026-04-22,2504.96,34,Logistics Fault
RET01100,ORD002774,SKU00328,SEL0037,WH-KOL,Product Defective,2026-03-19,3257.74,59,Seller Fault
RET01101,ORD001205,SKU00281,SEL0071,WH-BLR,Wrong Item Delivered,2026-05-18,8245.26,99,Seller Fault
RET01102,ORD000233,SKU00398,SEL0129,WH-DEL,Late Delivery,2026-05-19,4914.16,39,Logistics Fault
RET01103,ORD009092,SKU00111,SEL0035,WH-MUM,Late Delivery,2026-05-14,555.6,118,Logistics Fault
RET01104,ORD003094,SKU00073,SEL0085,WH-DEL,Product Defective,2026-07-29,998.23,35,Seller Fault
RET01105,ORD001018,SKU00303,SEL0033,WH-BLR,Size Issue,2026-06-23,4634.72,41,Customer Preference
RET01106,ORD008743,SKU00272,SEL0133,WH-MUM,Product Defective,2026-04-10,8918.86,100,Seller Fault
RET01107,ORD009927,SKU00103,SEL0012,WH-KOL,Damaged Product,2026-03-23,1792.96,91,Seller Fault
RET01108,ORD004258,SKU00482,SEL0056,WH-MUM,Late Delivery,2026-05-29,4736.3,95,Logistics Fault
RET01109,ORD006432,SKU00319,SEL0002,WH-MUM,Damaged Product,2026-08-01,902.55,18,Seller Fault
RET01110,ORD000126,SKU00217,SEL0038,WH-BLR,Damaged Product,2026-03-10,250.45,116,Seller Fault
RET01111,ORD007437,SKU00486,SEL0138,WH-MUM,Product Defective,2026-03-19,3827.4,20,Seller Fault
RET01112,ORD005759,SKU00483,SEL0093,WH-MUM,Size Issue,2026-05-14,1162.98,91,Customer Preference
RET01113,ORD003399,SKU00109,SEL0026,WH-KOL,Changed Mind,2026-06-02,2779.81,89,Customer Preference
RET01114,ORD007622,SKU00258,SEL0018,WH-KOL,Changed Mind,2026-05-24,13070.58,16,Customer Preference
RET01115,ORD010163,SKU00391,SEL0055,WH-MUM,Changed Mind,2026-05-19,1273.4,22,Customer Preference
RET01116,ORD000488,SKU00300,SEL0050,WH-KOL,Quality Not as Expected,2026-07-04,2781.03,65,Customer Preference
RET01117,ORD005505,SKU00008,SEL0008,WH-BLR,Late Delivery,2026-03-12,5311.76,117,Logistics Fault
RET01118,ORD003373,SKU00303,SEL0033,WH-BLR,Size Issue,2026-07-27,2317.36,17,Customer Preference
RET01119,ORD002344,SKU00275,SEL0075,WH-BLR,Late Delivery,2026-02-09,21019.68,42,Logistics Fault
RET01120,ORD007150,SKU00423,SEL0020,WH-BLR,Size Issue,2026-07-03,9110.04,45,Customer Preference
RET01121,ORD003029,SKU00258,SEL0018,WH-KOL,Damaged Product,2026-04-13,4356.86,113,Seller Fault
RET01122,ORD000777,SKU00342,SEL0143,WH-BLR,Wrong Item Delivered,2026-04-22,3582.42,116,Seller Fault
RET01123,ORD004727,SKU00051,SEL0094,WH-BLR,Size Issue,2026-06-26,6493.7,85,Customer Preference
RET01124,ORD011069,SKU00497,SEL0122,WH-KOL,Size Issue,2026-04-23,3960.44,59,Customer Preference
RET01125,ORD003330,SKU00395,SEL0068,WH-BLR,Late Delivery,2026-07-15,1473.23,47,Logistics Fault
RET01126,ORD005018,SKU00100,SEL0145,WH-BLR,Size Issue,2026-05-03,3193.89,27,Customer Preference
RET01127,ORD010109,SKU00336,SEL0033,WH-BLR,Late Delivery,2026-05-09,2042.92,97,Logistics Fault
RET01128,ORD001602,SKU00468,SEL0088,WH-MUM,Damaged Product,2026-06-14,1136.91,76,Seller Fault
RET01129,ORD006921,SKU00435,SEL0077,WH-KOL,Wrong Item Delivered,2026-05-19,5139.22,33,Seller Fault
RET01130,ORD007377,SKU00002,SEL0077,WH-KOL,Better Price Found,2026-02-28,436.0,76,Customer Preference
RET01131,ORD007896,SKU00217,SEL0038,WH-BLR,Size Issue,2026-07-06,250.45,95,Customer Preference
RET01132,ORD002196,SKU00412,SEL0121,WH-MUM,Quality Not as Expected,2026-07-07,23037.82,33,Customer Preference
RET01133,ORD001736,SKU00381,SEL0025,WH-MUM,Quality Not as Expected,2026-07-22,1258.03,39,Customer Preference
RET01134,ORD011482,SKU00436,SEL0140,WH-BLR,Product Defective,2026-02-26,15382.55,87,Seller Fault
RET01135,ORD004076,SKU00476,SEL0057,WH-MUM,Late Delivery,2026-04-05,3376.78,10,Logistics Fault
RET01136,ORD004495,SKU00115,SEL0030,WH-BLR,Damaged Product,2026-04-07,27908.04,35,Seller Fault
RET01137,ORD005149,SKU00037,SEL0073,WH-MUM,Product Defective,2026-02-15,2840.74,63,Seller Fault
RET01138,ORD000142,SKU00440,SEL0145,WH-BLR,Size Issue,2026-02-19,2650.32,69,Customer Preference
RET01139,ORD000215,SKU00019,SEL0078,WH-KOL,Product Defective,2026-05-19,13244.02,98,Seller Fault
RET01140,ORD009609,SKU00476,SEL0057,WH-MUM,Product Defective,2026-03-12,3376.78,95,Seller Fault
RET01141,ORD009446,SKU00330,SEL0143,WH-BLR,Damaged Product,2026-05-22,1066.13,12,Seller Fault
RET01142,ORD006420,SKU00429,SEL0111,WH-BLR,Quality Not as Expected,2026-08-15,3046.16,18,Customer Preference
RET01143,ORD003472,SKU00236,SEL0149,WH-BLR,Product Defective,2026-02-12,4893.12,100,Seller Fault
RET01144,ORD008391,SKU00420,SEL0053,WH-BLR,Late Delivery,2026-05-19,1006.98,74,Logistics Fault
RET01145,ORD005252,SKU00229,SEL0135,WH-KOL,Changed Mind,2026-06-18,1347.74,26,Customer Preference
RET01146,ORD000434,SKU00448,SEL0098,WH-MUM,Better Price Found,2026-03-13,31745.8,93,Customer Preference
RET01147,ORD002088,SKU00342,SEL0143,WH-BLR,Damaged Product,2026-02-24,7164.84,104,Seller Fault
RET01148,ORD010402,SKU00238,SEL0046,WH-BLR,Product Defective,2026-03-07,1149.75,72,Seller Fault
RET01149,ORD002087,SKU00339,SEL0041,WH-KOL,Product Defective,2026-04-23,476.06,92,Seller Fault
RET01150,ORD008071,SKU00250,SEL0091,WH-KOL,Size Issue,2026-06-28,4628.17,108,Customer Preference
RET01151,ORD010879,SKU00375,SEL0042,WH-BLR,Damaged Product,2026-08-02,11727.27,48,Seller Fault
RET01152,ORD001644,SKU00047,SEL0098,WH-MUM,Product Defective,2026-05-18,13332.56,14,Seller Fault
RET01153,ORD011232,SKU00026,SEL0025,WH-MUM,Changed Mind,2026-07-14,1392.86,57,Customer Preference
RET01154,ORD001506,SKU00349,SEL0028,WH-DEL,Wrong Item Delivered,2026-06-03,28336.29,11,Seller Fault
RET01155,ORD007125,SKU00150,SEL0022,WH-MUM,Better Price Found,2026-08-12,3539.84,67,Customer Preference
RET01156,ORD004662,SKU00136,SEL0060,WH-BLR,Size Issue,2026-05-15,2890.19,73,Customer Preference
RET01157,ORD007420,SKU00317,SEL0089,WH-MUM,Size Issue,2026-04-15,9319.54,53,Customer Preference
RET01158,ORD010973,SKU00447,SEL0066,WH-DEL,Late Delivery,2026-02-18,2515.44,18,Logistics Fault
RET01159,ORD005804,SKU00089,SEL0025,WH-MUM,Quality Not as Expected,2026-02-25,3524.88,85,Customer Preference
RET01160,ORD004519,SKU00385,SEL0126,WH-DEL,Product Defective,2026-06-17,3511.43,74,Seller Fault
RET01161,ORD000110,SKU00345,SEL0050,WH-KOL,Changed Mind,2026-07-02,6788.64,110,Customer Preference
RET01162,ORD002640,SKU00203,SEL0050,WH-KOL,Wrong Item Delivered,2026-07-25,472.11,20,Seller Fault
RET01163,ORD006428,SKU00256,SEL0123,WH-MUM,Damaged Product,2026-05-18,705.1,105,Seller Fault
RET01164,ORD009843,SKU00349,SEL0028,WH-DEL,Changed Mind,2026-04-24,9445.43,102,Customer Preference
RET01165,ORD001795,SKU00453,SEL0143,WH-BLR,Product Defective,2026-03-30,4752.39,39,Seller Fault
RET01166,ORD004633,SKU00237,SEL0103,WH-KOL,Quality Not as Expected,2026-02-23,1414.25,38,Customer Preference
RET01167,ORD007993,SKU00362,SEL0135,WH-KOL,Late Delivery,2026-07-27,28362.78,85,Logistics Fault
RET01168,ORD009994,SKU00337,SEL0067,WH-BLR,Wrong Item Delivered,2026-06-16,9979.32,62,Seller Fault
RET01169,ORD011425,SKU00346,SEL0104,WH-BLR,Quality Not as Expected,2026-07-06,3408.56,70,Customer Preference
RET01170,ORD011342,SKU00234,SEL0109,WH-MUM,Product Defective,2026-07-10,31623.28,18,Seller Fault
RET01171,ORD002310,SKU00433,SEL0109,WH-MUM,Late Delivery,2026-08-06,19942.83,115,Logistics Fault
RET01172,ORD008161,SKU00448,SEL0098,WH-MUM,Wrong Item Delivered,2026-05-11,47618.7,77,Seller Fault
RET01173,ORD002807,SKU00260,SEL0138,WH-MUM,Wrong Item Delivered,2026-03-11,2984.69,113,Seller Fault
RET01174,ORD004592,SKU00358,SEL0119,WH-MUM,Changed Mind,2026-06-12,607.66,119,Customer Preference
RET01175,ORD002751,SKU00130,SEL0001,WH-BLR,Damaged Product,2026-05-11,2901.54,60,Seller Fault
RET01176,ORD004887,SKU00031,SEL0082,WH-MUM,Damaged Product,2026-05-02,1638.84,83,Seller Fault
RET01177,ORD006326,SKU00200,SEL0108,WH-DEL,Quality Not as Expected,2026-04-09,1084.77,9,Customer Preference
RET01178,ORD009718,SKU00163,SEL0097,WH-MUM,Damaged Product,2026-08-03,2396.19,83,Seller Fault
RET01179,ORD006446,SKU00127,SEL0103,WH-KOL,Damaged Product,2026-03-12,727.21,48,Seller Fault
RET01180,ORD001137,SKU00260,SEL0138,WH-MUM,Damaged Product,2026-06-20,2984.69,45,Seller Fault
RET01181,ORD000002,SKU00324,SEL0076,WH-KOL,Wrong Item Delivered,2026-02-07,7283.16,4,Seller Fault
RET01182,ORD009276,SKU00378,SEL0006,WH-MUM,Quality Not as Expected,2026-03-12,4968.63,15,Customer Preference
RET01183,ORD006243,SKU00258,SEL0018,WH-KOL,Changed Mind,2026-08-01,8713.72,103,Customer Preference
RET01184,ORD006244,SKU00061,SEL0110,WH-DEL,Damaged Product,2026-03-07,5259.74,18,Seller Fault
