Delivery_ID,Order_ID,City,Warehouse_ID,Rider_ID,Distance_km,Delivery_Time_hr,Delay_Days,SLA_Met,Fuel_Cost,Traffic_Level,Delivery_Status,Delivery_Month
DEL00927,ORD010987,Pune,WH-MUM,RID001,818.4,35.61,4,No,3510.09,High,Delivered,2026-05
DEL00928,ORD002938,Bengaluru,WH-MUM,RID010,14.9,2.15,0,Yes,68.76,High,Delivered,2026-06
DEL00929,ORD003300,Kolkata,WH-DEL,RID015,15.6,3.05,0,Yes,73.94,High,RTO,2026-06
DEL00930,ORD009767,Chennai,WH-KOL,RID005,1890.1,72.0,1,No,9315.09,Medium,Delivered,2026-05
DEL00931,ORD000935,Pune,WH-KOL,RID029,724.3,28.59,2,No,2935.68,High,Delivered,2026-03
DEL00932,ORD003166,Mumbai,WH-MUM,RID011,11.7,1.29,1,No,43.64,High,Delivered,2026-02
DEL00933,ORD004592,Kolkata,WH-MUM,RID005,12.2,3.05,4,No,54.31,Medium,Delivered,2026-06
DEL00934,ORD002945,Chennai,WH-BLR,RID002,1813.8,72.0,0,Yes,8669.58,Low,Delivered,2026-04
DEL00935,ORD001591,Pune,WH-BLR,RID024,767.6,33.22,4,No,2921.46,Low,Delivered,2026-06
DEL00936,ORD006202,Hyderabad,WH-KOL,RID026,479.9,21.87,0,Yes,1709.77,Medium,Delivered Late,2026-05
DEL00937,ORD000284,Delhi,WH-MUM,RID006,14.6,1.69,4,No,73.28,Medium,Delivered,2026-04
DEL00938,ORD001796,Mumbai,WH-MUM,RID021,5.3,2.01,0,Yes,23.07,Low,Delivered,2026-02
DEL00939,ORD002463,Pune,WH-KOL,RID029,709.6,30.52,1,No,3445.2,Medium,Delivered,2026-06
DEL00940,ORD001897,Ahmedabad,WH-BLR,RID026,423.2,19.77,2,No,1488.73,Medium,Delivered,2026-02
DEL00941,ORD006995,Hyderabad,WH-DEL,RID023,190.0,10.44,4,No,981.2,Low,Delivered,2026-08
DEL00942,ORD002477,Ahmedabad,WH-MUM,RID016,222.3,9.27,2,No,1182.47,Medium,Delivered,2026-05
DEL00943,ORD010909,Ahmedabad,WH-KOL,RID038,342.9,13.59,1,No,1279.9,Medium,Delivered,2026-02
DEL00944,ORD006972,Chennai,WH-KOL,RID003,2050.9,72.0,4,No,7784.96,High,RTO,2026-03
DEL00945,ORD007113,Mumbai,WH-MUM,RID001,10.7,3.57,1,No,49.1,High,Delivered,2026-02
DEL00946,ORD010608,Bengaluru,WH-BLR,RID033,7.5,1.74,2,No,28.71,High,Delivered,2026-05
DEL00947,ORD008137,Chennai,WH-DEL,RID014,1772.7,72.0,2,No,7132.22,Medium,Delivered,2026-03
DEL00948,ORD005645,Kolkata,WH-BLR,RID016,12.3,1.19,0,Yes,63.08,High,Delivered,2026-08
DEL00949,ORD010319,Bengaluru,WH-KOL,RID016,9.7,1.37,0,Yes,48.5,Medium,Delivered,2026-04
DEL00950,ORD000305,Kolkata,WH-KOL,RID036,9.7,1.71,0,Yes,52.43,Medium,Delivered,2026-02
DEL00951,ORD003814,Mumbai,WH-KOL,RID024,10.0,1.43,1,No,52.82,Medium,Delivered,2026-05
DEL00952,ORD007856,Pune,WH-DEL,RID016,417.3,17.83,1,No,1712.58,High,Delivered,2026-05
DEL00953,ORD003340,Mumbai,WH-BLR,RID038,15.6,2.86,0,Yes,85.35,Low,Delivered,2026-07
DEL00954,ORD000285,Pune,WH-MUM,RID026,443.3,19.76,0,Yes,1934.33,Medium,Delivered,2026-03
DEL00955,ORD004571,Mumbai,WH-MUM,RID031,7.3,1.28,0,Yes,33.58,Medium,Delivered,2026-06
DEL00956,ORD002821,Ahmedabad,WH-KOL,RID038,285.4,13.49,2,No,1206.05,Low,Delivered,2026-06
DEL00957,ORD007111,Hyderabad,WH-MUM,RID032,219.0,10.1,1,No,1019.89,Medium,Delivered,2026-06
DEL00958,ORD004068,Bengaluru,WH-BLR,RID036,14.5,3.3,1,No,65.3,Medium,Delivered,2026-04
DEL00959,ORD007480,Kolkata,WH-KOL,RID010,16.1,2.93,0,Yes,65.89,Medium,Delivered Late,2026-06
DEL00960,ORD001993,Delhi,WH-KOL,RID021,10.0,2.92,4,No,45.42,Low,RTO,2026-03
DEL00961,ORD005301,Ahmedabad,WH-MUM,RID008,330.8,15.29,0,Yes,1628.02,High,Delivered,2026-04
DEL00962,ORD010402,Bengaluru,WH-BLR,RID002,10.9,2.3,1,No,49.23,Medium,Delivered Late,2026-02
DEL00963,ORD004918,Chennai,WH-MUM,RID017,1895.5,72.0,0,Yes,9796.4,Low,Delivered,2026-07
DEL00964,ORD006335,Kolkata,WH-KOL,RID010,14.0,5.2,1,No,73.63,Medium,Delivered,2026-07
DEL00965,ORD005670,Ahmedabad,WH-MUM,RID013,498.3,21.42,0,Yes,2156.06,Medium,Delivered,2026-06
DEL00966,ORD000790,Bengaluru,WH-BLR,RID032,13.3,3.18,4,No,66.7,Low,Delivered,2026-03
DEL00967,ORD007892,Kolkata,WH-BLR,RID031,15.0,3.24,0,Yes,80.07,Medium,Delivered,2026-02
DEL00968,ORD001866,Bengaluru,WH-DEL,RID014,16.1,5.0,0,Yes,80.78,Low,Delivered,2026-03
DEL00969,ORD007243,Hyderabad,WH-DEL,RID019,180.1,10.4,0,Yes,800.37,Medium,Delivered,2026-05
DEL00970,ORD001724,Pune,WH-BLR,RID026,828.8,33.38,0,Yes,4072.31,High,Delivered,2026-02
DEL00971,ORD002403,Chennai,WH-MUM,RID031,1434.6,59.04,0,Yes,6225.63,Low,Delivered,2026-03
DEL00972,ORD005339,Mumbai,WH-MUM,RID033,12.7,0.5,0,Yes,52.7,High,Delivered,2026-02
DEL00973,ORD003614,Kolkata,WH-MUM,RID005,8.2,2.69,1,No,38.98,Low,Delivered,2026-06
DEL00974,ORD011505,Kolkata,WH-KOL,RID037,4.1,2.42,0,Yes,14.86,Medium,Delivered,2026-03
DEL00975,ORD010235,Ahmedabad,WH-MUM,RID036,276.1,12.73,0,Yes,1058.25,Medium,Delivered,2026-03
DEL00976,ORD003448,Hyderabad,WH-MUM,RID023,501.3,22.34,0,Yes,2317.7,Low,Delivered,2026-06
DEL00977,ORD005417,Delhi,WH-BLR,RID021,6.1,2.97,2,No,26.33,Medium,Delivered,2026-06
DEL00978,ORD009715,Mumbai,WH-DEL,RID035,9.9,1.85,4,No,38.28,Medium,Delivered,2026-07
DEL00979,ORD005113,Delhi,WH-MUM,RID040,13.4,1.5,1,No,72.05,High,Delivered,2026-04
DEL00980,ORD010429,Chennai,WH-DEL,RID010,1215.3,50.04,0,Yes,6676.98,Medium,Delivered,2026-03
DEL00981,ORD009345,Hyderabad,WH-MUM,RID020,288.8,14.03,2,No,1235.54,Low,Delivered,2026-03
DEL00982,ORD002710,Bengaluru,WH-BLR,RID012,11.7,2.46,0,Yes,57.5,Low,Delivered,2026-07
DEL00983,ORD000373,Chennai,WH-KOL,RID010,1269.6,53.64,0,Yes,6508.75,Medium,Delivered,2026-03
DEL00984,ORD007218,Pune,WH-KOL,RID008,520.4,21.5,1,No,2085.06,High,Delivered,2026-03
DEL00985,ORD002526,Ahmedabad,WH-BLR,RID007,376.4,17.94,0,Yes,1490.26,Low,RTO,2026-02
DEL00986,ORD008042,Ahmedabad,WH-MUM,RID023,572.5,26.17,0,Yes,2751.02,High,Delivered,2026-05
DEL00987,ORD009305,Bengaluru,WH-BLR,RID026,13.8,4.48,0,Yes,58.36,Low,Delivered,2026-07
DEL00988,ORD010283,Mumbai,WH-BLR,RID022,15.9,2.93,0,Yes,65.26,Medium,Delivered,2026-04
DEL00989,ORD000185,Chennai,WH-MUM,RID032,1295.8,53.98,0,Yes,6507.39,High,Delivered,2026-04
DEL00990,ORD006727,Bengaluru,WH-DEL,RID020,15.5,3.39,2,No,80.91,High,Delivered,2026-02
DEL00991,ORD009687,Delhi,WH-DEL,RID037,12.9,2.48,0,Yes,46.89,Low,Delivered,2026-05
DEL00992,ORD010133,Delhi,WH-BLR,RID013,8.7,1.52,4,No,37.17,High,Delivered,2026-04
DEL00993,ORD004942,Delhi,WH-BLR,RID007,11.4,1.01,1,No,59.19,Medium,Delivered,2026-05
DEL00994,ORD003926,Hyderabad,WH-BLR,RID017,517.0,21.94,2,No,2567.57,High,Delivered,2026-04
DEL00995,ORD008173,Bengaluru,WH-MUM,RID008,4.9,3.64,1,No,26.38,High,Delivered Late,2026-02
DEL00996,ORD000052,Pune,WH-KOL,RID032,601.3,26.36,0,Yes,2778.33,Medium,Delivered,2026-06
DEL00997,ORD005216,Delhi,WH-MUM,RID018,13.3,1.13,0,Yes,67.15,High,Delivered,2026-04
DEL00998,ORD009907,Delhi,WH-DEL,RID006,9.6,2.44,2,No,38.15,Medium,Delivered,2026-07
DEL00999,ORD001548,Ahmedabad,WH-MUM,RID010,845.2,36.31,0,Yes,3201.15,Medium,Delivered,2026-06
DEL01000,ORD011469,Kolkata,WH-KOL,RID010,9.0,3.31,1,No,33.2,Medium,Delivered,2026-03
DEL01001,ORD006379,Pune,WH-BLR,RID033,315.8,13.85,1,No,1660.96,Low,Delivered Late,2026-02
DEL01002,ORD006471,Bengaluru,WH-MUM,RID012,8.5,2.23,2,No,41.33,Medium,Delivered,2026-03
DEL01003,ORD004724,Pune,WH-DEL,RID014,896.7,36.23,0,Yes,3863.11,Medium,Delivered,2026-02
DEL01004,ORD005890,Kolkata,WH-MUM,RID033,13.0,3.03,2,No,64.93,Medium,Delivered,2026-05
DEL01005,ORD009646,Bengaluru,WH-BLR,RID017,9.0,0.5,0,Yes,47.02,High,RTO,2026-07
DEL01006,ORD008667,Hyderabad,WH-KOL,RID009,528.3,22.85,0,Yes,2594.55,Medium,Delivered,2026-07
DEL01007,ORD005797,Delhi,WH-BLR,RID001,11.7,1.88,0,Yes,41.76,Medium,Delivered,2026-07
DEL01008,ORD000510,Kolkata,WH-MUM,RID008,11.6,4.17,1,No,47.16,Medium,Delivered,2026-02
DEL01009,ORD000400,Ahmedabad,WH-MUM,RID002,293.4,15.06,0,Yes,1074.3,Medium,Delivered,2026-06
DEL01010,ORD005394,Hyderabad,WH-KOL,RID029,373.1,15.97,0,Yes,1852.02,Medium,Delivered,2026-03
DEL01011,ORD008705,Chennai,WH-BLR,RID024,1445.3,59.52,0,Yes,7685.59,Medium,Delivered,2026-07
DEL01012,ORD000961,Bengaluru,WH-BLR,RID028,5.9,0.5,1,No,26.26,Low,Delivered,2026-04
DEL01013,ORD001006,Bengaluru,WH-KOL,RID035,13.6,1.57,4,No,63.44,Medium,Delivered,2026-07
DEL01014,ORD005914,Hyderabad,WH-KOL,RID021,382.1,16.22,0,Yes,1906.0,High,Delivered,2026-02
DEL01015,ORD007103,Hyderabad,WH-BLR,RID018,712.9,30.84,4,No,2498.78,Low,Delivered,2026-08
DEL01016,ORD001600,Chennai,WH-BLR,RID036,969.1,41.37,0,Yes,4111.79,Medium,Delivered,2026-03
DEL01017,ORD004532,Hyderabad,WH-MUM,RID036,692.7,28.63,1,No,2594.4,Low,Delivered,2026-03
DEL01018,ORD002961,Mumbai,WH-KOL,RID020,16.4,3.96,0,Yes,74.67,Medium,Delivered,2026-06
DEL01019,ORD000694,Pune,WH-MUM,RID002,663.4,30.46,1,No,2482.32,High,Delivered,2026-03
DEL01020,ORD001517,Hyderabad,WH-MUM,RID028,515.4,21.95,2,No,2767.27,Medium,Delivered,2026-07
DEL01021,ORD000114,Bengaluru,WH-KOL,RID036,4.3,1.42,2,No,19.49,Low,RTO,2026-03
DEL01022,ORD009860,Chennai,WH-BLR,RID012,1940.1,72.0,0,Yes,10251.54,Medium,Delivered,2026-07
DEL01023,ORD008483,Chennai,WH-MUM,RID024,919.6,38.61,1,No,4228.58,High,Delivered,2026-02
DEL01024,ORD004890,Mumbai,WH-KOL,RID018,4.5,2.16,4,No,23.14,Medium,Delivered,2026-05
DEL01025,ORD002677,Chennai,WH-DEL,RID014,1756.9,72.0,0,Yes,6663.57,Medium,Delivered,2026-06
DEL01026,ORD011049,Pune,WH-BLR,RID005,244.7,12.24,0,Yes,991.21,Low,Delivered,2026-07
DEL01027,ORD010269,Hyderabad,WH-KOL,RID005,191.2,12.14,0,Yes,684.03,Medium,Delivered,2026-06
DEL01028,ORD005788,Chennai,WH-KOL,RID011,1855.2,72.0,1,No,10193.27,Medium,Delivered,2026-02
DEL01029,ORD008430,Chennai,WH-BLR,RID010,1431.3,59.72,0,Yes,5121.85,Medium,Delivered,2026-06
DEL01030,ORD005042,Hyderabad,WH-BLR,RID036,855.3,34.91,0,Yes,3002.19,High,Delivered,2026-03
DEL01031,ORD006694,Ahmedabad,WH-KOL,RID034,537.0,21.53,1,No,2419.25,Medium,Delivered,2026-02
DEL01032,ORD011159,Ahmedabad,WH-MUM,RID006,229.5,12.28,0,Yes,1225.51,High,Delivered Late,2026-05
DEL01033,ORD003563,Mumbai,WH-BLR,RID040,9.7,1.87,0,Yes,46.82,High,Delivered,2026-07
DEL01034,ORD010596,Bengaluru,WH-MUM,RID036,8.7,2.99,0,Yes,33.09,Medium,Delivered,2026-06
DEL01035,ORD000175,Chennai,WH-MUM,RID003,1425.1,59.51,0,Yes,6176.25,Low,Delivered,2026-05
DEL01036,ORD006344,Delhi,WH-MUM,RID015,15.7,3.38,4,No,67.31,High,Delivered,2026-04
DEL01037,ORD001868,Kolkata,WH-MUM,RID007,7.0,1.78,1,No,36.96,Low,Delivered,2026-07
DEL01038,ORD011340,Chennai,WH-KOL,RID029,1300.4,54.61,2,No,5607.1,Medium,Delivered,2026-04
DEL01039,ORD010891,Pune,WH-MUM,RID015,214.5,12.26,0,Yes,850.51,Low,Delivered,2026-05
DEL01040,ORD000861,Chennai,WH-KOL,RID008,1622.2,67.05,4,No,6596.5,High,Delivered,2026-06
DEL01041,ORD000135,Mumbai,WH-BLR,RID040,17.8,3.78,2,No,92.47,Low,Delivered,2026-05
DEL01042,ORD001823,Bengaluru,WH-KOL,RID013,8.7,1.97,0,Yes,40.01,Low,Delivered Late,2026-04
DEL01043,ORD004405,Pune,WH-MUM,RID006,760.9,32.21,2,No,2766.61,Medium,Delivered,2026-04
DEL01044,ORD010191,Mumbai,WH-DEL,RID013,5.7,3.54,0,Yes,28.36,High,Delivered Late,2026-02
DEL01045,ORD002774,Delhi,WH-KOL,RID038,17.8,2.2,0,Yes,95.02,Low,Delivered,2026-03
DEL01046,ORD008848,Ahmedabad,WH-BLR,RID007,169.3,8.34,1,No,900.07,Low,Delivered,2026-05
DEL01047,ORD008807,Kolkata,WH-BLR,RID013,13.5,2.03,0,Yes,54.99,Low,Delivered,2026-07
DEL01048,ORD007807,Chennai,WH-BLR,RID009,1533.4,62.44,2,No,6255.2,Medium,Delivered,2026-07
DEL01049,ORD007489,Mumbai,WH-BLR,RID019,13.2,3.1,2,No,60.19,Medium,Delivered,2026-02
DEL01050,ORD003836,Pune,WH-BLR,RID009,776.0,32.93,0,Yes,3131.43,Medium,Delivered Late,2026-04
DEL01051,ORD005180,Hyderabad,WH-DEL,RID012,152.2,8.44,0,Yes,747.12,Medium,Delivered Late,2026-04
DEL01052,ORD004976,Delhi,WH-MUM,RID032,7.1,1.38,4,No,35.95,Low,Delivered,2026-04
DEL01053,ORD005238,Pune,WH-KOL,RID029,684.1,28.79,2,No,3536.36,Low,Delivered,2026-05
DEL01054,ORD000974,Mumbai,WH-DEL,RID035,11.8,3.13,4,No,57.63,Medium,Delivered,2026-05
DEL01055,ORD001270,Bengaluru,WH-DEL,RID003,8.7,1.81,2,No,45.2,Medium,Delivered,2026-08
DEL01056,ORD005485,Kolkata,WH-DEL,RID031,7.4,2.98,0,Yes,38.11,High,Delivered,2026-03
DEL01057,ORD000414,Bengaluru,WH-BLR,RID034,8.2,2.22,0,Yes,31.43,Medium,Delivered,2026-05
DEL01058,ORD002436,Kolkata,WH-BLR,RID028,15.5,2.94,1,No,80.08,Medium,Delivered,2026-03
DEL01059,ORD008585,Pune,WH-MUM,RID020,679.6,31.42,4,No,2910.55,Low,Delivered,2026-07
DEL01060,ORD003305,Delhi,WH-KOL,RID035,5.5,3.06,4,No,20.86,High,Delivered,2026-07
DEL01061,ORD004046,Ahmedabad,WH-DEL,RID005,589.4,26.96,0,Yes,2919.82,High,Delivered,2026-04
DEL01062,ORD004138,Mumbai,WH-BLR,RID022,14.5,1.59,0,Yes,70.24,Low,Delivered,2026-04
DEL01063,ORD002912,Mumbai,WH-MUM,RID011,15.8,3.07,2,No,81.32,Medium,Delivered,2026-02
DEL01064,ORD003547,Chennai,WH-MUM,RID018,1368.7,58.26,0,Yes,5050.88,High,Delivered,2026-06
DEL01065,ORD004423,Kolkata,WH-BLR,RID005,13.7,3.13,1,No,73.08,High,Delivered,2026-06
DEL01066,ORD007392,Ahmedabad,WH-MUM,RID010,773.5,32.8,0,Yes,3078.31,Medium,Delivered Late,2026-04
DEL01067,ORD004679,Chennai,WH-DEL,RID023,1128.1,46.94,0,Yes,4140.53,Medium,Delivered Late,2026-04
DEL01068,ORD006205,Bengaluru,WH-DEL,RID018,18.0,1.88,4,No,81.53,Low,Delivered,2026-03
DEL01069,ORD003005,Delhi,WH-KOL,RID038,11.7,2.14,0,Yes,50.74,High,Delivered,2026-02
DEL01070,ORD004184,Mumbai,WH-BLR,RID034,5.1,1.57,1,No,20.72,Medium,RTO,2026-04
DEL01071,ORD010414,Chennai,WH-KOL,RID010,1190.5,48.93,4,No,6307.58,High,Delivered,2026-02
DEL01072,ORD000946,Hyderabad,WH-BLR,RID039,314.8,15.17,0,Yes,1121.17,High,Delivered,2026-05
DEL01073,ORD006545,Delhi,WH-MUM,RID038,8.3,1.92,2,No,42.95,Medium,Delivered,2026-03
DEL01074,ORD000808,Hyderabad,WH-KOL,RID003,659.5,28.96,1,No,2437.66,Low,Delivered,2026-04
DEL01075,ORD010192,Kolkata,WH-MUM,RID011,14.4,2.66,0,Yes,74.03,Medium,Delivered,2026-04
DEL01076,ORD004994,Chennai,WH-BLR,RID031,1128.4,49.25,0,Yes,4516.33,High,Delivered,2026-03
DEL01077,ORD008403,Kolkata,WH-KOL,RID007,14.5,2.38,0,Yes,57.24,High,Delivered,2026-06
DEL01078,ORD003767,Hyderabad,WH-KOL,RID029,461.1,21.06,0,Yes,1954.65,Medium,Delivered,2026-02
DEL01079,ORD010742,Ahmedabad,WH-MUM,RID035,812.7,33.85,0,Yes,3622.16,Medium,Delivered,2026-02
DEL01080,ORD006024,Pune,WH-MUM,RID022,878.7,36.81,4,No,3408.98,Medium,RTO,2026-03
DEL01081,ORD010058,Chennai,WH-MUM,RID022,1178.7,49.08,0,Yes,6301.28,Medium,Delivered,2026-04
DEL01082,ORD009205,Hyderabad,WH-BLR,RID025,418.2,18.96,1,No,1715.74,Medium,Delivered,2026-05
DEL01083,ORD010686,Hyderabad,WH-KOL,RID014,513.5,22.45,0,Yes,1993.98,Low,Delivered,2026-04
DEL01084,ORD004778,Bengaluru,WH-DEL,RID027,6.8,1.5,0,Yes,34.95,Medium,Delivered,2026-07
DEL01085,ORD007251,Delhi,WH-KOL,RID028,14.4,3.41,0,Yes,58.64,Medium,Delivered,2026-07
DEL01086,ORD009155,Delhi,WH-BLR,RID010,12.2,2.98,1,No,64.85,Low,Delivered,2026-05
DEL01087,ORD005747,Delhi,WH-MUM,RID019,15.4,3.64,0,Yes,79.67,Low,Delivered,2026-03
DEL01088,ORD007305,Mumbai,WH-BLR,RID017,13.7,2.57,1,No,57.23,Medium,Delivered,2026-03
DEL01089,ORD004145,Pune,WH-MUM,RID003,723.5,32.31,2,No,3741.98,Medium,Delivered,2026-04
DEL01090,ORD005987,Kolkata,WH-MUM,RID020,11.8,2.32,0,Yes,51.98,High,Delivered,2026-03
DEL01091,ORD005447,Mumbai,WH-MUM,RID027,10.3,0.95,0,Yes,40.62,Low,Delivered,2026-05
DEL01092,ORD011218,Ahmedabad,WH-MUM,RID021,538.2,23.66,1,No,2111.71,Medium,Delivered Late,2026-07
DEL01093,ORD000487,Kolkata,WH-MUM,RID028,6.1,0.5,1,No,25.37,Medium,Delivered,2026-06
DEL01094,ORD007801,Pune,WH-MUM,RID015,565.7,24.86,0,Yes,2962.87,High,Delivered,2026-05
DEL01095,ORD000243,Ahmedabad,WH-MUM,RID020,596.8,26.15,0,Yes,2943.11,Medium,Delivered,2026-03
DEL01096,ORD001258,Delhi,WH-KOL,RID002,16.9,0.61,1,No,81.26,Medium,Delivered Late,2026-05
DEL01097,ORD007463,Pune,WH-KOL,RID023,499.3,20.03,2,No,2217.68,Low,Delivered,2026-07
DEL01098,ORD005342,Mumbai,WH-BLR,RID023,7.7,1.29,0,Yes,39.18,Medium,Delivered,2026-05
DEL01099,ORD010640,Chennai,WH-KOL,RID001,2002.5,72.0,1,No,8418.81,Medium,Delivered,2026-08
DEL01100,ORD004799,Delhi,WH-BLR,RID014,10.9,1.13,0,Yes,41.86,Medium,Delivered,2026-04
DEL01101,ORD002714,Chennai,WH-KOL,RID011,950.4,41.28,0,Yes,3468.82,Low,Delivered,2026-07
DEL01102,ORD011442,Hyderabad,WH-BLR,RID039,790.9,32.5,1,No,4157.16,Medium,Delivered,2026-03
DEL01103,ORD008459,Ahmedabad,WH-MUM,RID008,635.4,28.27,0,Yes,2233.97,Low,Delivered,2026-05
DEL01104,ORD003731,Ahmedabad,WH-BLR,RID034,562.8,22.46,0,Yes,3077.62,High,Delivered,2026-03
DEL01105,ORD009177,Ahmedabad,WH-BLR,RID033,240.8,13.0,0,Yes,1324.24,Low,Delivered,2026-05
DEL01106,ORD004861,Mumbai,WH-BLR,RID008,16.3,3.44,0,Yes,65.14,Low,Delivered,2026-07
DEL01107,ORD004381,Mumbai,WH-DEL,RID008,11.5,0.79,2,No,59.95,Medium,Delivered,2026-05
DEL01108,ORD008457,Mumbai,WH-MUM,RID032,9.9,2.49,1,No,43.42,Medium,Delivered,2026-05
DEL01109,ORD009945,Chennai,WH-BLR,RID031,1865.6,72.0,0,Yes,9914.61,High,Delivered,2026-05
DEL01110,ORD003239,Chennai,WH-MUM,RID024,1060.4,45.89,0,Yes,4520.93,High,Delivered,2026-07
DEL01111,ORD006013,Ahmedabad,WH-MUM,RID024,468.5,19.23,0,Yes,2123.99,Low,Delivered,2026-03
DEL01112,ORD000449,Hyderabad,WH-KOL,RID024,611.8,28.16,0,Yes,3049.55,Medium,Delivered,2026-06
DEL01113,ORD006783,Ahmedabad,WH-MUM,RID016,683.0,29.08,2,No,3239.22,High,Delivered,2026-06
DEL01114,ORD000471,Ahmedabad,WH-MUM,RID023,849.4,38.23,0,Yes,3328.54,Medium,Delivered,2026-06
DEL01115,ORD010280,Ahmedabad,WH-BLR,RID030,399.1,19.6,0,Yes,1712.72,Low,Delivered,2026-07
DEL01116,ORD003051,Kolkata,WH-MUM,RID039,14.5,0.5,0,Yes,64.68,Medium,Delivered,2026-02
DEL01117,ORD005790,Pune,WH-BLR,RID018,300.6,14.69,0,Yes,1493.01,Low,Delivered,2026-03
DEL01118,ORD003352,Delhi,WH-MUM,RID017,17.0,2.49,1,No,60.82,Medium,Delivered,2026-06
DEL01119,ORD006572,Chennai,WH-MUM,RID030,1847.9,72.0,2,No,10067.56,Medium,Delivered,2026-08
DEL01120,ORD011336,Chennai,WH-DEL,RID036,1888.3,72.0,1,No,8213.1,Low,Delivered,2026-05
DEL01121,ORD008529,Delhi,WH-BLR,RID033,5.8,2.54,1,No,24.99,Medium,Delivered,2026-05
DEL01122,ORD001116,Hyderabad,WH-BLR,RID033,290.9,14.35,0,Yes,1524.4,Low,Delivered,2026-04
DEL01123,ORD006243,Bengaluru,WH-KOL,RID012,16.1,1.64,0,Yes,72.03,High,Delivered,2026-07
DEL01124,ORD011071,Pune,WH-MUM,RID002,290.7,11.78,0,Yes,1361.98,Low,Delivered,2026-04
DEL01125,ORD005519,Chennai,WH-BLR,RID033,950.1,40.64,1,No,4679.97,High,Delivered,2026-04
DEL01126,ORD001599,Ahmedabad,WH-MUM,RID018,555.7,24.53,0,Yes,2275.35,Low,Delivered,2026-04
DEL01127,ORD005438,Delhi,WH-BLR,RID020,12.0,3.68,1,No,65.53,Medium,Delivered Late,2026-03
DEL01128,ORD007348,Kolkata,WH-DEL,RID028,15.5,3.2,2,No,79.8,Medium,Delivered,2026-04
DEL01129,ORD001083,Pune,WH-MUM,RID029,837.8,35.05,4,No,4278.19,High,Delivered,2026-04
DEL01130,ORD004126,Bengaluru,WH-KOL,RID039,5.8,2.55,1,No,21.34,Low,Delivered,2026-07
DEL01131,ORD009692,Ahmedabad,WH-BLR,RID039,832.1,36.65,1,No,3700.57,Low,Delivered,2026-07
DEL01132,ORD005810,Mumbai,WH-DEL,RID035,16.6,2.86,0,Yes,74.47,Medium,RTO,2026-03
DEL01133,ORD001356,Ahmedabad,WH-DEL,RID008,561.5,22.38,0,Yes,2042.02,Medium,Delivered,2026-05
DEL01134,ORD005436,Kolkata,WH-KOL,RID028,8.5,3.78,4,No,41.99,High,Delivered,2026-04
DEL01135,ORD000403,Hyderabad,WH-MUM,RID028,201.0,8.99,1,No,845.71,Medium,Delivered,2026-03
DEL01136,ORD000850,Chennai,WH-BLR,RID020,1345.6,55.23,1,No,5768.99,Medium,Delivered,2026-02
DEL01137,ORD005746,Delhi,WH-BLR,RID039,12.2,1.44,1,No,58.19,High,Delivered,2026-03
DEL01138,ORD008650,Pune,WH-BLR,RID034,559.2,24.56,0,Yes,2652.71,Medium,Delivered,2026-04
DEL01139,ORD007394,Chennai,WH-DEL,RID004,1505.2,61.82,1,No,7809.04,Low,Delivered,2026-02
DEL01140,ORD004698,Delhi,WH-MUM,RID016,9.1,3.02,0,Yes,48.04,Low,Delivered,2026-05
DEL01141,ORD003697,Kolkata,WH-MUM,RID017,14.1,3.45,2,No,63.55,Medium,Delivered,2026-05
DEL01142,ORD009896,Pune,WH-BLR,RID009,351.1,14.45,1,No,1788.31,Medium,Delivered,2026-05
DEL01143,ORD009934,Chennai,WH-MUM,RID009,1264.9,50.4,4,No,6018.96,Low,Delivered,2026-02
DEL01144,ORD009210,Ahmedabad,WH-MUM,RID035,581.6,24.65,0,Yes,2270.94,Medium,Delivered,2026-06
DEL01145,ORD002813,Pune,WH-BLR,RID028,821.3,35.77,0,Yes,2902.96,Low,Delivered,2026-07
DEL01146,ORD010493,Chennai,WH-BLR,RID022,983.4,41.7,1,No,3649.07,Medium,Delivered,2026-03
DEL01147,ORD005886,Kolkata,WH-KOL,RID002,17.1,3.43,1,No,70.55,High,Delivered,2026-07
DEL01148,ORD008465,Ahmedabad,WH-MUM,RID037,870.6,35.58,4,No,3773.54,Medium,Delivered,2026-05
DEL01149,ORD011510,Kolkata,WH-DEL,RID039,17.8,1.48,4,No,85.35,Low,Delivered,2026-03
DEL01150,ORD009258,Ahmedabad,WH-MUM,RID024,511.2,23.18,4,No,2273.56,Medium,Delivered,2026-06
DEL01151,ORD006788,Kolkata,WH-BLR,RID008,16.7,1.52,0,Yes,89.12,Medium,Delivered,2026-04
DEL01152,ORD006090,Ahmedabad,WH-MUM,RID034,481.5,21.58,1,No,1820.83,High,Delivered,2026-05
DEL01153,ORD001607,Pune,WH-KOL,RID031,358.2,14.73,2,No,1316.69,Medium,Delivered,2026-06
DEL01154,ORD009595,Pune,WH-MUM,RID006,599.3,25.75,0,Yes,3220.42,Medium,Delivered Late,2026-03
DEL01155,ORD002258,Ahmedabad,WH-MUM,RID040,612.5,25.76,2,No,2357.26,Medium,Delivered,2026-08
DEL01156,ORD008262,Pune,WH-DEL,RID037,605.3,26.8,1,No,3059.05,Medium,Delivered,2026-03
DEL01157,ORD008651,Bengaluru,WH-BLR,RID017,9.8,0.73,1,No,42.82,High,Delivered Late,2026-06
